timestamp,latitude,longitude,elevation_m
2026-09-20 07:00:00,42.10603265836152,-71.084380434596,39.08
2026-09-20 07:00:05,42.10615088110243,-71.0844167189105,39.43
2026-09-20 07:00:10,42.106284925476324,-71.08442362877578,37.87
2026-09-20 07:00:15,42.10640094256791,-71.08445986421142,38.88
2026-09-20 07:00:20,42.10652258978731,-71.0844494351778,38.72
2026-09-20 07:00:25,42.10664621449076,-71.08443072060622,37.7
2026-09-20 07:00:30,42.10676350470658,-71.08445929797789,34.74
2026-09-20 07:00:35,42.10688065029142,-71.08446891847899,35.76
2026-09-20 07:00:40,42.10701060998377,-71.08450085252557,37.87
2026-09-20 07:00:45,42.10712483098655,-71.08453327084179,35.5
2026-09-20 07:00:50,42.107268373197826,-71.084540814322,33.91
2026-09-20 07:00:55,42.10738620339789,-71.08456649400583,36.04
2026-09-20 07:01:00,42.107557311428906,-71.08456000218713,34.61
2026-09-20 07:01:05,42.10768101677386,-71.08459898071202,35.03
2026-09-20 07:01:10,42.10781178528609,-71.08461152994192,33.9
2026-09-20 07:01:15,42.107922350549806,-71.08464390943719,33.58
2026-09-20 07:01:20,42.10807559567738,-71.08466504489901,33.03
2026-09-20 07:01:25,42.10821981074962,-71.08471261077449,32.83
2026-09-20 07:01:30,42.108351561578516,-71.08475475021304,33.61
2026-09-20 07:01:35,42.10845898702697,-71.08480045005166,32.09
2026-09-20 07:01:40,42.10858815516804,-71.0848624057331,29.57
2026-09-20 07:01:45,42.10869741588102,-71.08489753521243,30.7
2026-09-20 07:01:50,42.108843130607596,-71.08493513681334,30.78
2026-09-20 07:01:55,42.10897864671541,-71.08497606750095,30.35
2026-09-20 07:02:00,42.109103057257386,-71.08500089869888,28.56
2026-09-20 07:02:05,42.10919014471466,-71.08502962969932,29.36
2026-09-20 07:02:10,42.10929726357233,-71.08509595702496,28.7
2026-09-20 07:02:15,42.1094275230252,-71.08514993105564,29.54
2026-09-20 07:02:20,42.10956438443021,-71.08522540204545,26.42
2026-09-20 07:02:25,42.10969875832821,-71.08529044668947,26.16
2026-09-20 07:02:30,42.10979320350709,-71.0853697013196,25.86
2026-09-20 07:02:35,42.109913860554876,-71.08540796031521,25.27
2026-09-20 07:02:40,42.110043708793704,-71.08547268431361,24.51
2026-09-20 07:02:45,42.11013392543226,-71.08555075723585,22.59
2026-09-20 07:02:50,42.11024675673837,-71.0856034632143,24.03
2026-09-20 07:02:55,42.11036245983177,-71.08572349078834,24.26
2026-09-20 07:03:00,42.1104686706838,-71.08584247359197,23.17
2026-09-20 07:03:05,42.11055129109078,-71.08590888111223,24.73
2026-09-20 07:03:10,42.11065461783459,-71.08599151237615,22.82
2026-09-20 07:03:15,42.1107566139251,-71.08607238132355,23.48
2026-09-20 07:03:20,42.11085985428737,-71.08618576179653,22.3
2026-09-20 07:03:25,42.1109557459485,-71.08627572283342,22.42
2026-09-20 07:03:30,42.111051977510584,-71.08632819350815,21.67
2026-09-20 07:03:35,42.111152594115076,-71.08640538452318,22.23
2026-09-20 07:03:40,42.11125870343291,-71.08649708234609,20.9
2026-09-20 07:03:45,42.11135257734432,-71.08660237293786,20.98
2026-09-20 07:03:50,42.11144342977453,-71.08670854879134,20.62
2026-09-20 07:03:55,42.11153997914971,-71.08685011870492,19.86
2026-09-20 07:04:00,42.11160597444759,-71.0869470490073,20.2
2026-09-20 07:04:05,42.11170491967847,-71.08703423364815,21.47
2026-09-20 07:04:10,42.111795376029676,-71.0871700536847,19.28
