timestamp,latitude,longitude,elevation_m
2026-09-20 07:00:00,42.12397434933962,-71.06235432688048,34.97
2026-09-20 07:00:05,42.12412754173812,-71.0622809078418,32.62
2026-09-20 07:00:10,42.12428837647737,-71.06231035652522,35.22
2026-09-20 07:00:15,42.12442287062542,-71.06230921903612,35.31
2026-09-20 07:00:20,42.12455606510345,-71.06230028372377,36.83
2026-09-20 07:00:25,42.12467840269706,-71.06230849575192,36.71
2026-09-20 07:00:30,42.12481554160932,-71.06231574862528,35.32
2026-09-20 07:00:35,42.12494493367493,-71.06235346454147,37.51
2026-09-20 07:00:40,42.12506588593715,-71.06236442926112,36.6
2026-09-20 07:00:45,42.125240043861915,-71.06236715573158,36.37
2026-09-20 07:00:50,42.12538773317864,-71.0623762452124,37.54
2026-09-20 07:00:55,42.125537107546016,-71.06238111678411,37.5
2026-09-20 07:01:00,42.125691914530655,-71.0623668874559,39.17
2026-09-20 07:01:05,42.12584433838892,-71.06236625014151,38.49
2026-09-20 07:01:10,42.12597463309879,-71.06238887607334,38.66
2026-09-20 07:01:15,42.12611717572724,-71.06244412234985,39.49
2026-09-20 07:01:20,42.12624935998861,-71.06248696413347,39.91
2026-09-20 07:01:25,42.12639414211012,-71.06252214369651,39.93
2026-09-20 07:01:30,42.12653669844487,-71.06254738304533,40.69
2026-09-20 07:01:35,42.12666545636139,-71.06259251053108,40.3
2026-09-20 07:01:40,42.126776300361605,-71.06265074067477,40.2
2026-09-20 07:01:45,42.12691377110183,-71.06271698305704,41.31
2026-09-20 07:01:50,42.12704424541592,-71.06279645296345,40.49
2026-09-20 07:01:55,42.12714312407241,-71.06284252566029,40.83
2026-09-20 07:02:00,42.12728552687065,-71.06292095549742,42.41
2026-09-20 07:02:05,42.127435727727125,-71.06298946703785,42.56
2026-09-20 07:02:10,42.127614038989115,-71.06304464148297,41.48
2026-09-20 07:02:15,42.12773796001585,-71.06312488738406,41.35
2026-09-20 07:02:20,42.12785846950521,-71.06316426665875,43.09
2026-09-20 07:02:25,42.12796775642986,-71.06319638853546,42.77
2026-09-20 07:02:30,42.12810054831143,-71.06326217806566,42.58
2026-09-20 07:02:35,42.12823245316023,-71.06332684476439,42.27
2026-09-20 07:02:40,42.12834491345219,-71.06336899342882,42.98
2026-09-20 07:02:45,42.128468263571655,-71.063443831076,42.88
