timestamp,latitude,longitude,elevation_m
2026-09-20 07:00:00,42.11200934527716,-71.07969385848267,22.51
2026-09-20 07:00:05,42.112149023981154,-71.07970404052288,22.42
2026-09-20 07:00:10,42.11227611273894,-71.07970334692621,22.63
2026-09-20 07:00:15,42.11238675608498,-71.07969928460122,21.88
2026-09-20 07:00:20,42.112495470694014,-71.07970751702626,22.4
2026-09-20 07:00:25,42.11262346687051,-71.07972312094483,21.95
2026-09-20 07:00:30,42.11274318666782,-71.07974348810512,20.77
2026-09-20 07:00:35,42.11285944788969,-71.07976839978244,22.0
2026-09-20 07:00:40,42.112983131578545,-71.0798035379871,21.07
2026-09-20 07:00:45,42.11311254541807,-71.07984074452777,20.54
2026-09-20 07:00:50,42.11322199441414,-71.07985734326328,22.02
2026-09-20 07:00:55,42.11334006363492,-71.07989754011135,22.3
2026-09-20 07:01:00,42.113475587550354,-71.07994985832619,22.34
2026-09-20 07:01:05,42.113586107603524,-71.0800023677094,22.38
2026-09-20 07:01:10,42.113713810659036,-71.08003810098323,20.41
2026-09-20 07:01:15,42.11382784691572,-71.08008269855046,20.9
2026-09-20 07:01:20,42.113950393706894,-71.08013223721488,23.61
2026-09-20 07:01:25,42.114076913076225,-71.080195517792,21.25
2026-09-20 07:01:30,42.11419886981626,-71.08025177265763,22.64
2026-09-20 07:01:35,42.114321082761116,-71.08032671411284,21.68
2026-09-20 07:01:40,42.11442269522823,-71.08040017234086,22.37
2026-09-20 07:01:45,42.11454399412287,-71.08046147426334,21.89
2026-09-20 07:01:50,42.114645440349165,-71.08052723662679,22.94
2026-09-20 07:01:55,42.11475568643643,-71.08061955311925,22.71
2026-09-20 07:02:00,42.11486428106165,-71.0807134464523,22.36
2026-09-20 07:02:05,42.11497328950433,-71.08079833174668,22.0
2026-09-20 07:02:10,42.11507915117204,-71.08086594406073,23.18
2026-09-20 07:02:15,42.11517217270442,-71.08098236089853,22.13
2026-09-20 07:02:20,42.11525858790398,-71.08107414796851,23.58
2026-09-20 07:02:25,42.11536378769074,-71.08118963852453,25.49
2026-09-20 07:02:30,42.11546058121454,-71.08129864468813,24.62
2026-09-20 07:02:35,42.1155643039501,-71.08140703912483,24.27
2026-09-20 07:02:40,42.115654773646796,-71.08151885914856,23.78
2026-09-20 07:02:45,42.11573038477884,-71.0816347607608,22.47
2026-09-20 07:02:50,42.115825894754416,-71.0817464516861,23.13
2026-09-20 07:02:55,42.11590666520021,-71.08186748942991,25.38
2026-09-20 07:03:00,42.11599175827604,-71.08200264389767,23.9
2026-09-20 07:03:05,42.11606525025174,-71.08211199058083,24.15
2026-09-20 07:03:10,42.11615770164511,-71.08222399411916,24.75
2026-09-20 07:03:15,42.116224173591014,-71.08233710729847,24.21
2026-09-20 07:03:20,42.11629316591079,-71.08248236837964,24.26
2026-09-20 07:03:25,42.11636375646216,-71.08260659355234,25.38
2026-09-20 07:03:30,42.116420563598574,-71.08272809799027,24.88
2026-09-20 07:03:35,42.11648800904477,-71.08287301256611,25.18
2026-09-20 07:03:40,42.116564736353276,-71.08300670981374,25.32
2026-09-20 07:03:45,42.116619144516676,-71.08314376963753,26.54
2026-09-20 07:03:50,42.11667907082033,-71.08325790804876,26.11
2026-09-20 07:03:55,42.11670688758672,-71.08337263396135,26.32
