timestamp,latitude,longitude,elevation_m
2026-09-20 07:00:00,42.14794724459939,-71.03483057611804,50.46
2026-09-20 07:00:05,42.148106981878406,-71.03483049359531,50.13
2026-09-20 07:00:10,42.14825214865732,-71.03479091054297,49.87
2026-09-20 07:00:15,42.14836554169401,-71.03483795797872,48.91
2026-09-20 07:00:20,42.14851306713755,-71.03485119284993,50.2
2026-09-20 07:00:25,42.14864438711142,-71.03482931977878,51.78
2026-09-20 07:00:30,42.14877605880917,-71.03484540433404,48.95
2026-09-20 07:00:35,42.148901449525205,-71.03486171118044,50.3
2026-09-20 07:00:40,42.14904945875484,-71.03489550548122,50.28
2026-09-20 07:00:45,42.149173870160794,-71.03493351970839,50.54
2026-09-20 07:00:50,42.1492928314489,-71.0349944696183,49.52
2026-09-20 07:00:55,42.14945046517361,-71.0350290750175,49.13
2026-09-20 07:01:00,42.14958487241878,-71.03507403840794,49.13
2026-09-20 07:01:05,42.14971948533527,-71.03509475301256,51.26
2026-09-20 07:01:10,42.14986841038143,-71.03513867999031,49.36
2026-09-20 07:01:15,42.14999316010897,-71.03517719484174,49.69
2026-09-20 07:01:20,42.15012096847232,-71.03521691026089,51.71
2026-09-20 07:01:25,42.15026184940606,-71.03524893928954,49.37
2026-09-20 07:01:30,42.15036995672883,-71.0352941283664,50.16
2026-09-20 07:01:35,42.1505083631707,-71.03535371821064,50.65
2026-09-20 07:01:40,42.150629154246296,-71.0353880704863,50.52
2026-09-20 07:01:45,42.1507775442745,-71.03540108786305,48.55
2026-09-20 07:01:50,42.150919941455136,-71.03543805058908,48.94
2026-09-20 07:01:55,42.15105940728339,-71.03549421749001,49.64
2026-09-20 07:02:00,42.151162885165036,-71.03554069715561,50.82
2026-09-20 07:02:05,42.151291971377056,-71.03563440300758,48.54
2026-09-20 07:02:10,42.15140158160898,-71.03568481432892,48.63
2026-09-20 07:02:15,42.15153039777901,-71.03574313830156,49.22
2026-09-20 07:02:20,42.15161862724623,-71.03581578185543,49.24
2026-09-20 07:02:25,42.15171961200645,-71.03588588843448,49.14
2026-09-20 07:02:30,42.15186750927471,-71.03594966284301,47.76
2026-09-20 07:02:35,42.15200023633492,-71.03598208112145,47.85
2026-09-20 07:02:40,42.15211946480993,-71.03601385675334,48.28
2026-09-20 07:02:45,42.15222810471484,-71.03609495940428,48.95
2026-09-20 07:02:50,42.15233276314648,-71.03616807548794,47.57
