timestamp,latitude,longitude,elevation_m
2026-09-19T08:40:00,42.3350000,-71.0650000,30.00
2026-09-19T08:40:05,42.3349898,-71.0651420,29.93
2026-09-19T08:40:10,42.3349724,-71.0653034,29.95
2026-09-19T08:40:15,42.3349237,-71.0654579,29.89
2026-09-19T08:40:20,42.3349202,-71.0655893,29.90
2026-09-19T08:40:25,42.3349041,-71.0657597,29.88
2026-09-19T08:40:30,42.3348786,-71.0659251,29.99
2026-09-19T08:40:35,42.3348843,-71.0660615,29.99
2026-09-19T08:40:40,42.3348766,-71.0662446,30.09
2026-09-19T08:40:45,42.3348743,-71.0663826,30.10
2026-09-19T08:40:50,42.3348716,-71.0665629,30.07
2026-09-19T08:40:55,42.3349054,-71.0667199,30.10
2026-09-19T08:41:00,42.3349168,-71.0668818,30.13
2026-09-19T08:41:05,42.3349048,-71.0670380,30.22
2026-09-19T08:41:10,42.3349217,-71.0672101,30.15
2026-09-19T08:41:15,42.3349509,-71.0673708,30.33
2026-09-19T08:41:20,42.3349644,-71.0675437,30.30
2026-09-19T08:41:25,42.3349831,-71.0676949,30.18
2026-09-19T08:41:30,42.3350064,-71.0678565,30.32
2026-09-19T08:41:35,42.3349996,-71.0680258,30.41
2026-09-19T08:41:40,42.3349964,-71.0681505,30.45
2026-09-19T08:41:45,42.3350161,-71.0683156,30.34
2026-09-19T08:41:50,42.3350576,-71.0684692,30.40
2026-09-19T08:41:55,42.3351025,-71.0686004,30.34
2026-09-19T08:42:00,42.3351483,-71.0687400,30.30
2026-09-19T08:42:05,42.3351900,-71.0689020,30.40
2026-09-19T08:42:10,42.3352137,-71.0690485,30.45
2026-09-19T08:42:15,42.3352912,-71.0691893,30.44
2026-09-19T08:42:20,42.3353200,-71.0693645,30.51
2026-09-19T08:42:25,42.3353574,-71.0695033,30.55
2026-09-19T08:42:30,42.3354135,-71.0696173,30.75
2026-09-19T08:42:35,42.3354409,-71.0697875,30.78
2026-09-19T08:42:40,42.3354846,-71.0699163,30.89
