timestamp,latitude,longitude,elevation_m
2026-09-19T07:59:00,42.3650000,-71.0550000,18.00
2026-09-19T07:59:05,42.3648893,-71.0549815,18.10
2026-09-19T07:59:10,42.3647514,-71.0549676,18.19
2026-09-19T07:59:15,42.3646453,-71.0549331,18.13
2026-09-19T07:59:20,42.3645117,-71.0549125,18.18
2026-09-19T07:59:25,42.3643922,-71.0548723,18.08
2026-09-19T07:59:30,42.3642683,-71.0548514,17.97
2026-09-19T07:59:35,42.3641293,-71.0548024,17.96
2026-09-19T07:59:40,42.3640199,-71.0547431,18.16
2026-09-19T07:59:45,42.3639032,-71.0546704,18.14
2026-09-19T07:59:50,42.3638131,-71.0545843,18.09
2026-09-19T07:59:55,42.3637180,-71.0544963,18.16
2026-09-19T08:00:00,42.3636186,-71.0544127,18.26
2026-09-19T08:00:05,42.3635421,-71.0543266,18.27
2026-09-19T08:00:10,42.3634596,-71.0542196,18.25
2026-09-19T08:00:15,42.3633512,-71.0541120,18.27
2026-09-19T08:00:20,42.3632792,-71.0539817,18.21
2026-09-19T08:00:25,42.3632184,-71.0538646,18.20
2026-09-19T08:00:30,42.3631115,-71.0537491,18.32
2026-09-19T08:00:35,42.3630591,-71.0536451,18.43
2026-09-19T08:00:40,42.3629891,-71.0535076,18.43
2026-09-19T08:00:45,42.3629060,-71.0534157,18.41
2026-09-19T08:00:50,42.3628068,-71.0533028,18.47
2026-09-19T08:00:55,42.3627139,-71.0531875,18.63
2026-09-19T08:01:00,42.3626135,-71.0530670,18.54
2026-09-19T08:01:05,42.3624890,-71.0529620,18.55
2026-09-19T08:01:10,42.3623673,-71.0528731,18.62
2026-09-19T08:01:15,42.3622677,-71.0527838,18.51
2026-09-19T08:01:20,42.3621408,-71.0526835,18.51
2026-09-19T08:01:25,42.3620368,-71.0526041,18.60
2026-09-19T08:01:30,42.3619340,-71.0524914,18.64
2026-09-19T08:01:35,42.3618226,-71.0523733,18.59
2026-09-19T08:01:40,42.3617319,-71.0522776,18.54
